predicted_demand_MW,mapped_predicted_wind_fraction,mapped_predicted_wind_MW,scenario_residual_load_MW,wind_share_of_predicted_demand
969.4272263333337,0.8296186666666668,829.6186666666669,139.80855966666684,0.8557823053975232
934.4457626666655,0.8298810000000001,829.8810000000001,104.56476266666539,0.8880996984048976
914.9573279999994,0.8281703333333335,828.1703333333335,86.78699466666592,0.9051464019022907
909.7581888183338,0.7709183333333344,770.9183333333343,138.83985548499948,0.847388177219558
917.0926276666669,0.7419653333333335,741.9653333333334,175.12729433333345,0.8090407783792735
921.1085256666665,0.7014470000000005,701.4470000000005,219.66152566666608,0.7615248154307521
1048.7646693333334,0.757259666666667,757.259666666667,291.5050026666663,0.7220491772935421
1209.7017163333333,0.7866040000000004,786.6040000000004,423.09771633333287,0.6502462461442451
1257.2890992856674,0.7552830000000004,755.2830000000004,502.006099285667,0.6007234139142037
1275.951420444,0.7453636666666669,745.3636666666669,530.5877537773331,0.5841630447084721
1294.9227367253336,0.7006489999999999,700.6489999999999,594.2737367253337,0.5410739808089529
1261.8416506666676,0.5895139999999995,589.5139999999996,672.3276506666681,0.46718540292955313
1276.7033405796672,0.6234076666666664,623.4076666666664,653.2956739130008,0.48829485037895953
1285.1037005796672,0.7707173333333339,770.717333333334,514.3863672463333,0.599731627094132
1280.191146666668,0.8185516666666671,818.5516666666671,461.63948000000084,0.6393980061477483
1240.4072765000014,0.8160020000000007,816.0020000000006,424.4052765000008,0.6578500589761734
1181.249095414666,0.7748580000000004,774.8580000000004,406.39109541466564,0.6559649467735627
1200.7693359999992,0.6207249999999997,620.7249999999998,580.0443359999994,0.516939416580838
1225.897590066999,0.6508156666666666,650.8156666666665,575.0819234003326,0.5308890986816422
1193.4080529999999,0.6702486666666666,670.2486666666666,523.1593863333333,0.5616257280833572
1168.7222113333341,0.7295876666666667,729.5876666666668,439.13454466666735,0.6242609745854991
1118.8156079999992,0.611522,611.522,507.29360799999915,0.5465797899380043
1055.9896436666656,0.4339233333333335,433.9233333333335,622.0663103333321,0.41091627738567676
975.5029096666653,0.3591580000000002,359.1580000000002,616.3449096666652,0.36817727188812427
941.7614853333315,0.3469086666666666,346.9086666666666,594.8528186666649,0.36836149287192405
928.8620929999993,0.361481,361.481,567.3810929999993,0.38916541295436446
900.7437146666662,0.43591266666666645,435.91266666666644,464.8310479999997,0.4839474975720286
892.3995986666666,0.4784723333333334,478.4723333333334,413.92726533333325,0.5361637701857087
898.5515326666667,0.6294546666666667,629.4546666666668,269.096866,0.7005214990826507
912.1344403333328,0.7149616666666672,714.9616666666672,197.17277366666565,0.7838336489140676
1028.5023660000004,0.7206313333333336,720.6313333333336,307.8710326666668,0.7006608415846205
1200.4289286666665,0.8042670000000001,804.267,396.1619286666664,0.669983020896798
1273.3349503333325,0.8268266666666673,826.8266666666673,446.5082836666652,0.6493394895429685
1325.4519216666679,0.8317340000000005,831.7340000000005,493.7179216666674,0.6275097469805998
1337.5177869896677,0.8299983333333342,829.9983333333341,507.51945365633355,0.6205512490427507
1333.652203184333,0.7891676666666669,789.167666666667,544.4845365176661,0.5917342353444084
1324.4653848509997,0.7471449999999997,747.1449999999998,577.320384851,0.5641106279905174
1309.0781308510004,0.6960910000000001,696.0910000000001,612.9871308510003,0.5317413709657559
1262.7166538053355,0.7068086666666666,706.8086666666667,555.9079871386688,0.559752391430509
1235.676893706333,0.7365200000000002,736.5200000000002,499.15689370633277,0.5960457816693943
1198.0190724299998,0.6901116666666668,690.1116666666668,507.90740576333303,0.5760439733792218
1220.979271333332,0.4409736666666664,440.97366666666636,780.0056046666657,0.36116392556371163
1224.529614193334,0.4573006666666666,457.3006666666666,767.2289475266675,0.3734500671655181
1194.2862856666657,0.5342346666666671,534.2346666666671,660.0516189999986,0.44732546381745525
1146.3382426666658,0.5403970000000003,540.3970000000004,605.9412426666654,0.47141147340849726
1096.477440333333,0.4978683333333335,497.8683333333335,598.6091069999995,0.45406162955982
1011.4885269999993,0.5407396666666665,540.7396666666665,470.7488603333328,0.534597923982846
967.0179116666652,0.6098993333333333,609.8993333333334,357.1185783333318,0.6307011752059128
924.8403366666676,0.6281659999999997,628.1659999999997,296.67433666666784,0.6792156171129508
917.6866983333322,0.6790483333333331,679.0483333333332,238.638364999999,0.7399566045433534
901.5276036666666,0.729880333333334,729.880333333334,171.64727033333259,0.8096039770327454
896.2126383333331,0.7247473333333339,724.7473333333338,171.46530499999926,0.80867787658198
908.6724586666664,0.7223510000000005,722.3510000000006,186.32145866666588,0.7949520128077138
906.5550526666668,0.7161473333333337,716.1473333333337,190.40771933333315,0.7899656300262831
1009.7441726666666,0.7403416666666667,740.3416666666667,269.4025059999999,0.7331972659089223
1109.868985333333,0.8270373333333336,827.0373333333337,282.8316519999994,0.7451666316136809
1190.9898301696664,0.8261433333333337,826.1433333333337,364.8464968363328,0.6936611148187912
1288.7574413333327,0.8316103333333336,831.6103333333335,457.1471079999992,0.6452807228588799
1326.7312543333337,0.8321656666666674,832.1656666666673,494.5655876666664,0.6272300165905268
1292.989801000001,0.8327233333333339,832.7233333333339,460.26646766666715,0.644029313061328
1308.3932683333335,0.8325746666666672,832.5746666666672,475.81860166666627,0.6363336519815813
1292.6498053333344,0.825288333333334,825.288333333334,467.3614720000004,0.6384469559568902
1267.1017413333345,0.8183360000000006,818.3360000000006,448.76574133333395,0.6458329061554988
1255.3163198333336,0.812033666666667,812.0336666666669,443.2826531666667,0.646875734694885
1191.0004440000002,0.806014666666667,806.014666666667,384.9857773333332,0.6767542957076067
1249.5623649999995,0.808606666666667,808.606666666667,440.9556983333325,0.6471118923837526
1228.5305643333336,0.8286536666666675,828.6536666666675,399.8768976666661,0.6745079778428951
1206.8726129999998,0.8374166666666673,837.4166666666672,369.4559463333326,0.693873286746517
1165.7444706666654,0.8401106666666671,840.1106666666672,325.63380399999824,0.7206645090808151
1111.0206619999994,0.8395653333333345,839.5653333333345,271.45532866666497,0.7556703147374364
1050.7521876666672,0.8347626666666677,834.7626666666677,215.9895209999995,0.7944429490271797
983.5669039999992,0.823402666666667,823.402666666667,160.16423733333227,0.8371597939276204
939.9005946666666,0.8234076666666669,823.4076666666668,116.49292799999978,0.8760582463070856
919.6301099999994,0.8225456666666667,822.5456666666668,97.08444333333262,0.8944309866786194
911.0473783333322,0.8233683333333333,823.3683333333332,87.67904499999895,0.9037601697944636
904.5655686666665,0.8267599999999997,826.7599999999998,77.80556866666677,0.9139857061093398
915.7025549999995,0.8280253333333334,828.0253333333334,87.67722166666613,0.9042514174631017
922.5406356666662,0.8257216666666668,825.7216666666668,96.81896899999936,0.8950518109914649
1022.4158476666665,0.826198666666667,826.198666666667,196.21718099999953,0.8080847617456226
1193.2122600890089,0.8296573333333337,829.6573333333337,363.5549267556752,0.6953141206171017
1260.9476356666644,0.8292300000000005,829.2300000000005,431.7176356666639,0.6576244536606675
1324.5625693333332,0.8325366666666674,832.5366666666673,492.02590266666584,0.6285370626815252
1390.157654666667,0.8331583333333337,833.1583333333336,556.9993213333333,0.5993265084262036
1385.4789483333332,0.8338490000000004,833.8490000000004,551.6299483333328,0.6018489136937678
1378.0697120000004,0.8358830000000005,835.8830000000005,542.1867119999999,0.6065607514055865
1344.5922773333334,0.838730000000001,838.7300000000009,505.8622773333325,0.6237801704940732
1334.9178920000006,0.8371340000000009,837.1340000000009,497.7838919999997,0.6271052362222743
1263.1353353333345,0.8356603333333347,835.6603333333346,427.4750019999999,0.6615762459948984
1193.238056,0.835398000000001,835.3980000000009,357.840055999999,0.7001100876722297
1250.7614370000001,0.8351423333333339,835.1423333333339,415.6191036666662,0.6677071331336016
1230.5206619999988,0.8380253333333338,838.0253333333338,392.49532866666493,0.6810331262307033
1214.3571410000002,0.8392263333333342,839.2263333333342,375.130807666666,0.6910869175127896
1203.4436173333336,0.8386380000000007,838.6380000000007,364.80561733333286,0.6968652190439198
1143.3548566666666,0.8386050000000008,838.6050000000008,304.7498566666658,0.7334599534958616
1069.5385586666669,0.8408346666666675,840.8346666666675,228.7038919999993,0.7861658281071123
1011.1048903333326,0.8273853333333335,827.3853333333335,183.7195569999991,0.8182982213255521
961.8500930000009,0.8276936666666667,827.6936666666667,134.15642633333425,0.8605225208068529
939.4536839999996,0.8269090000000001,826.9090000000001,112.5446839999995,0.88020198769054
934.776031666666,0.8301120000000002,830.1120000000002,104.66403166666578,0.8880330388017607
928.4374623316676,0.8224140000000006,822.4140000000007,106.0234623316669,0.8858044115697349
931.4695802633344,0.8087206666666672,808.7206666666672,122.7489135966672,0.8682201585563696
934.371107000001,0.785167666666667,785.1676666666671,149.2034403333339,0.840316722964194
992.6477348393344,0.8049683333333336,804.9683333333336,187.67940150600077,0.8109305094657998
1160.6506689999992,0.8328086666666672,832.8086666666672,327.84200233333195,0.717536024326944
1235.700958666666,0.8288696666666671,828.8696666666671,406.83129199999905,0.670768814132042
1278.4402200000006,0.8326173333333339,832.6173333333339,445.8228866666667,0.6512759222588707
1338.1268140000009,0.8319980000000003,831.9980000000004,506.1288140000005,0.6217631926177064
1361.953495333333,0.8342480000000004,834.2480000000004,527.7054953333326,0.6125378016639411
1368.546380666666,0.8346863333333339,834.6863333333339,533.8600473333321,0.6099072308581384
1357.9940846666664,0.8382776666666675,838.2776666666675,519.7164179999988,0.6172911032027296
1338.616927,0.8383176666666675,838.3176666666675,500.29926033333254,0.6262565860013718
1253.854447999999,0.8353816666666677,835.3816666666677,418.4727813333312,0.6662509097440857
1191.007275333334,0.8356286666666677,835.6286666666676,355.3786086666664,0.7016150815978814
1220.0962479999996,0.8331160000000006,833.1160000000007,386.98024799999894,0.6828280976731608
1201.0105846666654,0.8329676666666674,832.9676666666675,368.04291799999794,0.6935556416414544
1218.6561620000007,0.8349196666666676,834.9196666666676,383.7364953333331,0.6851150412241276
1164.215993333335,0.8370286666666678,837.0286666666677,327.18732666666733,0.7189633809016159
1115.7503063333331,0.8359973333333346,835.9973333333346,279.7529729999985,0.7492691945392829
1033.5431016666666,0.8359806666666678,835.9806666666678,197.5624349999988,0.8088493506643174
983.3174739999992,0.8260466666666666,826.0466666666666,157.27080733333253,0.8400610062449346
942.7265686666659,0.8263699999999999,826.3699999999999,116.35656866666602,0.8765744251472264
934.0142209368861,0.8246736666666665,824.6736666666666,109.34055427021951,0.8829348078227944
923.2996738929137,0.8265083333333333,826.5083333333333,96.79134055958036,0.8951680117556216
